Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Prediction,Prediction_Label
49062,162.208.22.34-192.168.10.5-443-53552-6,192.168.10.5,53552,162.208.22.34,443,6,03/07/2017 06:39:08 PM,131782,5,7,334.0,3776.0,208.0,0.0,66.8,95.95415572032302,1460.0,0.0,539.4285714285714,663.3397463198019,31187.87087766159,91.05947701507034,11980.181818181818,19103.766009968727,42277.0,1.0,90404.0,22601.0,24371.454176283085,44821.0,125.0,131544.0,21924.0,22830.76527845705,45221.0,48.0,0,0,0,0,100,164,37.941448756279314,53.11802825879103,0.0,1460.0,316.15384615384613,535.1594538318847,286395.64102564106,0,1,0,0,0,0,0,0,1.0,342.5,66.8,539.4285714285714,0,0,0,0,0,0,5,334,7,3776,-1,60,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
7650986,172.31.65.87-185.129.148.228-3389-21724-6,172.31.65.87,3389,185.129.148.228,21724,6,20/02/2018 05:10:09,84568617,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023649434872513,84568617.0,0.0,84568617.0,84568617.0,84568617.0,84568617.0,0.0,84568617.0,84568617.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023649434872513,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,84568617.0,0.0,84568617.0,84568617.0,Benign,0,normal
3544600,145.239.183.169-172.31.66.13-57775-3389-6,145.239.183.169,57775,172.31.66.13,3389,6,20/02/2018 02:42:50,5872037,13,7,1148.0,1581.0,677.0,0.0,88.30769230769229,188.7817896476356,1173.0,0.0,225.8571428571429,430.09860441974166,464.7450280030593,3.405973089066026,309054.5789473684,749405.9411215375,3210450.0,39.0,5872037.0,489336.41666666657,926095.529385648,3210450.0,2867.0,5724493.0,954082.1666666664,1233374.5123514456,3346760.0,94349.0,0,0,0,0,272,152,2.213882507892917,1.192090581173109,0.0,1173.0,129.95238095238096,286.47765640455737,82069.44761904767,0,0,1,1,0,0,0,1,0.0,136.45,88.30769230769229,225.8571428571429,0,0,0,0,0,0,13,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
124057,192.168.10.5-52.14.156.245-57803-443-6,52.14.156.245,443,192.168.10.5,57803,6,03/07/2017 08:01:09 PM,3,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,10333333.333333334,666666.6666666666,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,333333.33333333326,333333.33333333326,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,163,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
2270044,172.31.0.2-172.31.64.44-53-51894-17,172.31.64.44,51894,172.31.0.2,53,17,20/02/2018 10:38:11,297,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,343434.3434343434,6734.0067340067335,297.0,0.0,297.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3367.0033670033667,3367.0033670033667,43.0,59.0,48.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
7746528,169.254.169.254-172.31.67.26-80-49411-6,172.31.67.26,49411,169.254.169.254,80,6,20/02/2018 10:01:49,683,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,950219.6193265008,10248.901903367496,113.83333333333331,83.19475143701473,228.0,17.0,354.0,177.0,96.16652224137044,245.0,109.0,455.0,151.66666666666669,127.7040850299368,275.0,20.0,0,0,0,0,72,92,4392.386530014641,5856.515373352855,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
288893,192.168.10.17-8.26.201.125-39733-80-6,192.168.10.17,39733,8.26.201.125,80,6,04/07/2017 12:25:44 AM,8864563,13,16,333.0,19111.0,333.0,0.0,25.61538461538461,92.35758267150064,2896.0,0.0,1194.4375000000002,962.1060903905902,2193.4527398586933,3.2714528623689625,316591.5357142857,1650738.128801611,8739343.0,16.0,93377.0,7781.416666666668,13392.643180345713,32000.0,153.0,8864563.0,590970.8666666667,2254232.547566969,8739392.0,191.0,0,0,0,0,416,528,1.4665133520964315,1.8049395102725312,0.0,2896.0,648.1333333333333,913.8814807837724,835179.3609195402,0,1,0,0,0,0,0,0,1.0,670.4827586206898,25.61538461538461,1194.4375,0,0,0,0,0,0,13,333,16,19111,-1,122,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
3235974,172.31.65.8-31.13.65.36-51748-443-6,31.13.65.36,443,172.31.65.8,51748,6,20/02/2018 11:17:24,86,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,895348.8372093022,46511.62790697674,28.666666666666664,27.02468007827905,55.0,1.0,86.0,43.0,59.39696961966999,85.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,34883.720930232565,11627.906976744183,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,132,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
2866596,172.31.65.27-52.85.117.75-52095-80-6,172.31.65.27,52095,52.85.117.75,80,6,20/02/2018 02:54:06,115146691,17,15,901.0,1942.0,445.0,0.0,53.00000000000001,147.54406121562462,971.0,0.0,129.4666666666666,341.66166779153787,24.690244898136065,0.2779063794373387,3714409.387096773,4817859.301081922,10003673.0,15.0,115146691.0,7196668.1875,4456274.002696262,10015505.0,133.0,110208958.0,7872068.428571427,4259818.858983158,10018548.0,5731.0,0,0,0,0,352,444,0.1476377640760862,0.1302686153612525,0.0,971.0,86.15151515151518,252.2903983027448,63650.445075757576,0,0,1,1,0,0,0,1,0.0,88.84375,53.0,129.46666666666667,0,0,0,0,0,0,17,901,15,1942,8192,123,13,20,19976.545454545456,26900.64522037952,101085.0,11830.0,9999014.09090909,15258.86395807066,10003673.0,9953007.0,Benign,0,normal
1438210,172.31.0.2-172.31.66.72-53-51407-17,172.31.66.72,51407,172.31.0.2,53,17,20/02/2018 09:31:53,25130,1,1,30.0,78.0,30.0,30.0,30.0,0.0,78.0,78.0,78.0,0.0,4297.652208515719,79.58615200955035,25130.0,0.0,25130.0,25130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,39.79307600477517,39.79307600477517,30.0,78.0,46.0,27.71281292110204,768.0,0,0,0,0,0,0,0,0,1.0,69.0,30.0,78.0,0,0,0,0,0,0,1,30,1,78,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
5068910,172.31.0.2-172.31.67.73-53-51680-17,172.31.67.73,51680,172.31.0.2,53,17,20/02/2018 08:29:17,2731,1,1,42.0,155.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,72134.74917612597,732.3324789454413,2731.0,0.0,2731.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,366.16623947272063,366.16623947272063,42.0,155.0,79.66666666666666,65.24058041842771,4256.333333333333,0,0,0,0,0,0,0,0,1.0,119.5,42.0,155.0,0,0,0,0,0,0,1,42,1,155,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
2996765,172.31.0.2-172.31.65.41-53-63138-17,172.31.65.41,63138,172.31.0.2,53,17,20/02/2018 02:47:10,1071,1,1,34.0,79.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,105508.87021475258,1867.413632119515,1071.0,0.0,1071.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,933.7068160597572,933.7068160597572,34.0,79.0,49.0,25.98076211353316,675.0,0,0,0,0,0,0,0,0,1.0,73.5,34.0,79.0,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
333943,192.168.10.12-54.241.31.242-44168-443-6,192.168.10.12,44168,54.241.31.242,443,6,04/07/2017 01:25:19 AM,5520928,8,7,352.0,3685.0,195.0,0.0,44.0,74.99904761300068,1448.0,0.0,526.4285714285714,658.5392565223066,731.2176503660255,2.716934544337474,394352.0,1383931.3500949722,5200995.0,1.0,5432966.0,776138.0,1951919.614504484,5200995.0,3.0,275731.0,45955.16666666667,48355.51150972003,93454.0,191.0,0,0,0,0,256,240,1.4490317569799858,1.2679027873574875,0.0,1448.0,252.3125,488.4130381483823,238547.29583333328,0,1,0,0,0,0,0,0,0.0,269.1333333333333,44.0,526.4285714285714,0,0,0,0,0,0,8,352,7,3685,-1,10,3,0,319930.0,0.0,319930.0,319930.0,5200995.0,0.0,5200995.0,5200995.0,Benign,0,normal
7643424,169.254.169.254-172.31.65.87-80-49566-6,172.31.65.87,49566,169.254.169.254,80,6,20/02/2018 11:09:08,48,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
806265,172.31.0.2-172.31.64.75-53-54170-17,172.31.64.75,54170,172.31.0.2,53,17,20/02/2018 11:28:46,1796,1,1,42.0,123.0,42.0,42.0,42.0,0.0,123.0,123.0,123.0,0.0,91870.82405345212,1113.5857461024498,1796.0,0.0,1796.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,556.7928730512249,556.7928730512249,42.0,123.0,69.0,46.76537180435968,2187.0,0,0,0,0,0,0,0,0,1.0,103.5,42.0,123.0,0,0,0,0,0,0,1,42,1,123,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
5148740,172.31.67.91-109.63.176.186-445-51463-6,172.31.67.91,445,109.63.176.186,51463,6,20/02/2018 03:11:02,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
3513004,172.31.66.12-209.85.203.94-50795-443-6,209.85.203.94,443,172.31.66.12,50795,6,20/02/2018 09:53:06,32,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
4773723,172.31.67.38-209.85.202.91-55291-443-6,172.31.67.38,55291,209.85.202.91,443,6,20/02/2018 08:01:23,205,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,375609.756097561,14634.146341463416,102.5,119.50104602052652,187.0,18.0,205.0,102.5,119.50104602052652,187.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,14634.146341463416,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
1106814,172.31.65.81-216.243.229.161-52230-443-6,172.31.65.81,52230,216.243.229.161,443,6,20/02/2018 01:28:31,117871856,22,27,1151.0,29219.0,569.0,0.0,52.31818181818184,129.71117599300834,1460.0,0.0,1082.1851851851854,625.7936522182813,257.65268343615463,0.4157056795644246,2455663.666666667,11852802.703704055,58706494.0,10.0,117871856.0,5612945.523809523,17650538.75465104,58706494.0,40.0,117799588.0,4530753.384615384,15963071.00851292,58763733.0,18.0,0,0,0,0,452,552,0.1866433663350478,0.2290623132293768,0.0,1460.0,607.3999999999999,696.4814485420736,485086.4081632652,0,0,0,1,0,0,0,0,1.0,619.795918367347,52.31818181818182,1082.1851851851852,0,0,0,0,0,0,22,1151,27,29219,8192,253,7,20,200598.0,196131.62211127504,339284.0,61912.0,58704407.0,2951.463704672649,58706494.0,58702320.0,Benign,0,normal
1967589,172.31.0.2-172.31.64.107-53-55559-17,172.31.64.107,55559,172.31.0.2,53,17,20/02/2018 04:26:15,854,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,209601.8735362997,2341.92037470726,854.0,0.0,854.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1170.96018735363,1170.96018735363,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
1048888,172.31.65.40-72.21.91.29-52315-80-6,72.21.91.29,80,172.31.65.40,52315,6,20/02/2018 04:57:38,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
1679814,169.254.169.254-172.31.67.41-80-49714-6,172.31.67.41,49714,169.254.169.254,80,6,20/02/2018 09:02:50,53909127,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370994692605576,53909127.0,0.0,53909127.0,53909127.0,53909127.0,53909127.0,0.0,53909127.0,53909127.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0370994692605576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,0,normal
